                MJD               R_low               R_med              R_high               T_low               T_med              T_high                   L_low                   L_med                  L_high 
       60198.349143  10211478961751.088  204152859321351.22  525137610307164.44   15088.10951212152  25035.267482993142   40801.87126902791   9.703578733901104e+40  2.0150962464219038e+43    5.05058597992582e+43 
       60199.963733   53899155039904.16  254141576051977.88   584376852540909.9  16353.514241110463  25578.973231099117  40723.406870088285  4.2101818372946705e+42   3.190365705437136e+43   6.303406897129761e+43 
       60200.934821    75682843645857.1   288760327579221.4   621315331091613.4  16433.057947164023  26056.334424580848  40644.906174355936  1.0014586253624873e+43  3.7528849395358584e+43   7.084116399201255e+43 
 60201.028686519196   77810891229165.83  292106581560221.25   624885810252454.8   16428.04243773613  26032.095131875387  40565.155133839384  1.0294678192398973e+43   3.804053830741945e+43    7.14983538882184e+43 
       60201.302164   84010964452214.58   301855902894878.6   635288412342849.4  16413.424489851826  25961.892497212197    40335.9190553097   1.127266631496683e+43  3.9530065986214917e+43   7.341342862195355e+43 
  60204.23969317028  163970141959366.53   418544231853889.0   750116304017524.5   17467.91067399317  25648.206522157554   39164.66227134836   2.645323461037015e+43   5.868697213228984e+43   9.885795629925067e+43 
       60205.278148  194054879331844.88   459820876452078.4   786606839745629.4  17487.330968563558  25485.837817055784   37597.99712383207  3.0026284281567957e+43   6.534829701399997e+43  1.0660461541355595e+44 
       60205.320879  195319191258593.22  461038732466206.75   788340121060748.9   17484.27495245548   25475.92612315189  37528.562100942014  3.0177594070464356e+43   6.554103644902154e+43  1.0697871541744272e+44 
       60207.270161  251153804033025.56   533079025792480.6   866177940383131.1  17444.259827867456  25195.869163593008   36699.21066194479   3.637746622409918e+43   7.524407168344324e+43  1.2090106939292644e+44 
       60207.319062   252246827039477.8   535068326332282.9   868091929727910.5   17439.03642478973   25178.25124365154   36668.58357620151   3.651974766389667e+43   7.549826856770203e+43  1.2122603136592002e+44 
  60207.45069982137   255189162927651.5   540423374063273.9   873244245374957.5  17425.005986133667  25131.067940229543  36586.601102927736  3.6903466812384306e+43   7.618271971010732e+43  1.2209782655582502e+44 
       60208.159651   272247404907560.8   566286496734615.2   900992655465095.5    17437.9540379075   24999.48729361818   36142.11856522402  3.9085707649319324e+43   8.087027161506115e+43   1.266979950432389e+44 
        60209.98566  318916414372062.06   628551255112115.1   983042368243111.1  17302.996895831624  24397.165130439196    34803.0830564274   4.657294029240699e+43   9.215149683422044e+43  1.3995314351920476e+44 
       60210.000334   319291451430915.0   629209453497692.1   983623518881600.5  17302.004908005027  24392.508542557836   34795.74428504431   4.661940179538084e+43   9.223718745857067e+43   1.400597382103858e+44 
  60210.66170647245   339493351036552.2   653131259765841.4  1009816583805416.2   17257.40069631516  24186.033497767352   34470.42545266964   4.980191993913362e+43    9.60896009622397e+43  1.4490256323015303e+44 
       60211.092195  352743768035462.75   666947731039184.8  1027476629835611.4   17228.46189135991   24055.04029298172   34243.95279336381   5.133260386991236e+43   9.878760325483469e+43  1.4782722734213642e+44 
       60211.294074  358427077950687.94   672623002129786.0  1036739670646468.6   17214.91472023997  23977.939964171615  34026.849569710095   5.204126101579882e+43  1.0045130911915408e+44  1.4958091586509246e+44 
 60213.872713123536   432549117440761.2   750467793447983.5  1140863066839109.8  17043.361860753237  23373.938231873683   30699.82723898855   6.265157024763534e+43  1.1886906380202715e+44  1.7275236842191442e+44 
       60216.272939   511422343133984.7   833864871810530.6  1245501049028861.8  16842.573872500543   22895.66937137604  29488.558188356317   7.076585634217531e+43  1.3180991004918698e+44  1.8840518054130846e+44 
  60217.08371977462  536817363233128.06   860238320499982.8  1281031516115666.2  16771.472083107314  22695.703564953183  29079.014773788047  7.3193373410105865e+43   1.359692838640658e+44  1.9317795994182295e+44 
       60217.172594   540299470787053.8   863299169229126.5  1284926209772215.8  16763.713972712143   22674.13171148837   29035.29695252806   7.345972370592796e+43  1.3640002345368876e+44  1.9369288641000357e+44 
       60218.614011   578795852465960.4   913714180069255.9  1339021041101253.2   16638.82315209369  22388.799900988724  28356.564870129336   7.823016794893856e+43  1.4305959485327716e+44   2.026648459204929e+44 
       60220.138997   621086710802494.5   964166839141774.0  1403539679294393.2   16521.98854360238   22053.74151138927  27693.519295714075   8.424488405284266e+43  1.5037320869743073e+44  2.1178707110572395e+44 
       60220.290254   625112456580635.4   969171027936423.0  1409054248416260.2  16510.478473463412  22023.674791822225   27630.47703866724   8.472788780264268e+43   1.510656104556629e+44   2.126614005172742e+44 
        60220.29427   625223342089879.6   969303893338978.9  1409200664843850.2  16510.173109192903   22022.87757725545   27628.80923549397   8.474071048512816e+43  1.5108394530309857e+44   2.126845382390408e+44 
  60220.29472642571   625235944429860.4   969318993733846.8  1409217305337381.5  16510.138403437486   22022.78697062764  27628.619684668036   8.474216778599511e+43  1.5108602878734483e+44  2.1268716723605035e+44 
       60221.875811   664525576796898.2  1019003663801741.8  1465453715772533.2   16390.48699172386  21650.996978254014  26997.687382156695   8.978448960605417e+43  1.5888039732012807e+44   2.216230755182503e+44 
       60222.251087   673837277371057.1  1030569857444960.8  1478542295110517.0   16362.23492545943  21553.149388059574  26854.673936118612   9.097849392739612e+43  1.6095274796161476e+44  2.2353596863349293e+44 
       60223.133679   695736979012487.5  1057771783440780.8  1512316288259659.5  16296.014412585939   21357.96488207473  26578.036801238737   9.388253626889635e+43  1.6493674718407728e+44  2.2778667883178323e+44 
 60223.505733076796   704968734202111.4  1071052186543442.2  1527246996819717.8  16268.185651133519  21284.427810480425  26474.860481339503   9.514248891556217e+43    1.66599364418937e+44   2.293643861005318e+44 
       60224.252777   724220497203724.6  1097224440542963.5  1557226227782493.5  16212.478206588083  21125.794461206075  26271.178249387398   9.765900561418031e+43  1.6990953353752897e+44  2.3233779430081278e+44 
       60226.130472   774801686933497.2  1158169725758308.0  1632579028781078.8  16084.906377931935   20791.91650426016  25715.238273650593  1.0385220332023245e+44  1.7748157593332264e+44   2.394275731528302e+44 
 60226.716739727875   790714178686128.4  1183954415835300.0  1656106233908008.0  16047.264455852195  20708.461648209213    25549.9092653447  1.0557762315769827e+44  1.7997609875155894e+44  2.4152737902357693e+44 
       60227.210011   802795868016710.4  1207827112021067.5  1675901446659294.5  16015.612129634654  20621.208132217755  25424.234191983698  1.0702563239196767e+44   1.823374097690769e+44   2.432541241072339e+44 
       60227.252314   803831995057888.8  1209983309567863.0  1677599086339995.0  16012.898311410378  20609.849547588015  25413.664432249698  1.0714965806894997e+44   1.825383034831086e+44  2.4340128131380653e+44 
       60227.895299   819580621530276.9  1233094160521974.5  1703402382802216.5  15971.669722565162  20474.334036913646  25255.116300047386  1.0903142829525118e+44  1.8556018334130057e+44  2.4559479342680415e+44 
       60229.120763   849595901499657.9  1275938315327417.2  1757087325014306.2  15893.178779900325  20240.257695649772  24961.468130227782  1.1324512220913944e+44   1.907995803034441e+44  2.4961973253930544e+44 
  60229.92774637896   869413289086639.1  1304151727401410.2  1792534706059254.5  15841.543346765144   20054.87479610926   24773.76428873454  1.1607083193897587e+44  1.9359570238499326e+44  2.5214610760795242e+44 
       60230.906616   893735456332837.8  1338862524430123.8  1832060406210621.2  15778.966268993681  19846.345443497878  24544.238615578328  1.1946768759897338e+44  1.9688193353510396e+44  2.5568149742247874e+44 
       60231.188831   900747708303727.9  1349890480811006.5  1843073755100540.2  15760.937057063946  19784.357894194152  24475.628033966757   1.204403178794029e+44  1.9780966989870236e+44   2.568581220758896e+44 
       60232.129989   924218001880970.2  1388031720845345.5  1879802140957356.2  15680.392250559991  19613.190029020974   24251.43047448545  1.2321493494074178e+44  2.0083181080081743e+44   2.606795241958052e+44 
       60232.228495   926748033116403.5  1392137784411654.0  1883646305674951.8  15665.923415335466  19600.623606663863   24228.36513880393   1.234981589392852e+44  2.0114242478746573e+44  2.6107281560898985e+44 
  60233.13875303005   950127129296041.2  1431168768639032.5  1919168830221033.8  15536.335781327207  19467.965624667515  24002.857835106734  1.2609909810706351e+44  2.0396203709606763e+44  2.6408462699970954e+44 
       60233.885981   969318956229669.6  1463627742052623.8  1948329159521006.5  15466.755921243252  19358.218969513982  23786.725184659717  1.2831812672959724e+44   2.063349333390951e+44  2.6600552689839192e+44 
       60234.188773   977095875583097.0  1476780779509950.0  1960025963910658.8  15447.969001805774   19314.20530955612  23689.279865490083  1.2921233591813869e+44   2.073930777011186e+44  2.6676550416740743e+44 
       60234.232719   978224586044031.5  1478689757897980.8  1961654616107067.5  15445.244484135043  19307.840061644947  23675.221685230994  1.2934178145314784e+44  2.0754586305010234e+44  2.6687478274160686e+44 
       60235.520714  1011951697832972.8  1529368617943652.5  2013668209736002.5   15346.23397018072  19075.602716945272  23381.683267599972  1.3328340724858423e+44  2.1145622523050632e+44  2.6999791849333754e+44 
       60236.146979  1031069496767630.2  1552350607300078.0  2039510765154963.5  15289.471589464265  18965.437436872053  23234.529915734984  1.3529834268127945e+44   2.130791561342644e+44  2.7145226067696945e+44 
 60236.349759681136  1037314263133845.5  1559158989069939.2  2047878422600649.0  15271.196363399367    18930.1414042443  23184.458039621888   1.359462921179505e+44  2.1359632629343612e+44   2.719883918112614e+44 
       60236.875251  1053084691237893.8  1576802412967495.5  2069562595482566.5  15226.616438302084   18825.94253034551  23041.026444133517  1.3763398126766865e+44  2.1492318877799206e+44  2.7348512327315663e+44 
       60238.092282  1084790250769231.1  1617664351231240.8  2119782855379174.0  15131.019601822436  18628.127104307645   22718.43341541938  1.4162713049632919e+44  2.1790602506884604e+44  2.7684058366840555e+44 
       60238.147349  1086224832178208.0  1619513231296264.5  2122055171410387.5  15125.558105752889  18619.527998238707   22704.16181879012     1.4180590490263e+44  2.1803773161810497e+44   2.769888639066063e+44 
       60238.189583  1087325093881698.6  1620931242095208.8  2123797939225255.0  15121.371484467367  18612.937426904777  22693.231720186584  1.4194289206420892e+44  2.1813847329121746e+44  2.7710239003467966e+44 
 60239.560766332215  1123046562577190.9  1670061958108985.5  2180422661866136.0  14986.950064646664  18402.312533257726  22382.517142204495  1.4617403348595819e+44  2.2145788672378803e+44   2.806818491114082e+44 
       60239.796394  1129185031562853.5  1678830255041816.5  2191351909993943.8  14964.123978054547  18366.738379131435  22334.723058801246  1.4675577941607255e+44  2.2215357705923533e+44  2.8127863636935316e+44 
   60242.7717729833  1203875022100077.5  1792424418973661.2  2323139655143123.0  14709.000517833718  17933.475188915992  21769.896176953578  1.5401511316197641e+44   2.289165213118688e+44  2.8801120410679145e+44 
       60244.130181  1238070293542672.5  1841036556264140.5  2383082125714429.5  14598.489164333494  17744.248587692535   21544.83068222187  1.5732488663413744e+44   2.316916077570159e+44   2.906961054840507e+44 
       60244.149942  1238568190419762.2  1841743725563048.2  2383954119361518.0  14596.722328143613   17741.53556503475  21541.595075464702  1.5737231589602134e+44   2.317309175210347e+44  2.9073401068236093e+44 
       60244.169722  1239066566019784.2  1842451574798255.8  2384826951421891.0   14594.95396217704  17738.821184885557  21538.357911466992  1.5741978008957162e+44   2.317703022465017e+44  2.9077186950385535e+44 
  60245.98277963439  1284748248846197.0  1907220560303823.5  2456306827696211.5  14434.870814821057    17494.2680542396  21245.939650078457  1.6164697036522841e+44   2.361277379803162e+44  2.9407464355177997e+44 
       60247.103429  1313096810805445.8  1947437533141499.5  2500486390391638.0  14337.818889227727  17342.438545978293  21069.340142768804  1.6396344199088788e+44   2.382124745808625e+44  2.9596230686525144e+44 
       60248.656627  1353514285417166.8  2003020445997481.8  2561718396159631.0  14205.632971505163  17109.102356597814  20829.622765469994  1.6714710783057663e+44   2.405476163039101e+44  2.9839010004550622e+44 
 60249.193786285476  1367630632788377.0  2022243286713651.2  2582894923857262.0  14160.542922730676   17030.40817587413   20747.93976049966  1.6829975307958278e+44   2.413403997029523e+44  2.9917616520260042e+44 
       60250.188587  1395667825831529.0  2058084918107646.0  2628114212698853.5  14060.157995109812  16887.227555188398  20598.444629124824   1.704829533850745e+44  2.4268688122000207e+44  3.0062496402348367e+44 
       60250.230451  1396847709432936.2  2059669357543666.5  2629818019226808.0   14056.11666729482   16881.27330554094  20592.201533645697   1.705750261422463e+44  2.4272641028767807e+44  3.0069662747441883e+44 
       60251.233437  1424798872299661.2  2097629671224670.0  2670638153327577.5  13964.578103486008  16742.602561764787  20443.725292766878  1.7266366624072524e+44   2.436464256441549e+44  3.0212582851963617e+44 
       60251.873918  1442607143554530.8  2121870148825096.8  2697791994897850.0  13916.712618977708   16660.21532087059  20350.026060295928  1.7392101616655715e+44   2.442019330448596e+44  3.0292057494275105e+44 
  60252.40479293656  1457476041657304.5  2141962332681499.5  2720147680330976.0  13877.260508466268  16592.717536116175   20272.68122632622   1.749606704335468e+44  2.4464397641746628e+44  3.0355462768788403e+44 
       60253.125932  1476908614051697.0  2169255500338703.5  2748729304301854.0  13823.939164181666  16502.092572466037  20168.407009243678  1.7640576870094395e+44    2.45382291467472e+44    3.04378306312515e+44 
       60253.148078  1477489353901588.5  2170093666680623.2  2749574429636639.5   13822.30630871573    16499.3277494281  20165.218962677427  1.7644961826085236e+44  2.4541070561099903e+44   3.044027261093979e+44 
       60253.189455  1478574392860065.2  2171659674480564.8  2751153439434590.0  13819.312308213062   16494.16322843158  20159.266764273827  1.7653144845952894e+44   2.454636726180837e+44   3.044483554613951e+44 
         60254.2039  1505176426506683.8  2210053680391087.0  2793785981478011.0  13750.068097751657  16368.865665198098   20014.48425205634  1.7850365740101394e+44   2.465793479073143e+44   3.055218413504517e+44 
  60255.61579958764  1542201006780686.2  2263490269967590.0  2857433616450676.5  13643.126489801005  16198.273841782186  19816.316402524426  1.8120458321159224e+44  2.4770017541675253e+44  3.0687429558844206e+44 
       60256.103407  1554987652473594.2  2281944894784279.0  2879081543466262.5  13605.386421952437  16145.672734488107  19748.774450130917  1.8211608708771404e+44   2.481101846959772e+44   3.073061949345286e+44 
       60257.210937  1584030676318799.2  2319658759623769.5  2928251691416918.5  13527.006156013746  16032.408004127883   19596.95866089224  1.8431123757405156e+44   2.490994188955716e+44  3.0799538176185807e+44 
       60257.868468  1601273268855216.0  2341868053363064.0  2957443583782784.0  13487.150054617554   15965.90620869509  19507.855277206214   1.855998717312062e+44   2.499666208666379e+44   3.083349987903671e+44 
  60258.82680623873  1626404001493723.0  2374237653344822.0  2999990181152595.5  13411.590866655086   15869.98165138173  19379.345055834154  1.8742236190987855e+44  2.5129731363981487e+44  3.0878423378439706e+44 
       60259.127013  1634276395131829.5  2384377677379537.0  3013318227225712.0   13386.53293520549   15840.17069868254  19339.407555151287   1.879396908401743e+44   2.516494850969062e+44  3.0890874154153243e+44 
       60259.127779  1634296482132995.0  2384403550409261.5  3013352234732108.0  13386.469129309711  15840.094768772793  19339.305914741002  1.8794100353886394e+44   2.516501343795956e+44  3.0890905364947926e+44 
       60259.148298  1634834556773155.8  2385096616588942.0  3014263200814917.5  13384.760082734076  15838.061132958439  19336.583186996606  1.8797614942511977e+44     2.5166753428504e+44  3.0891737079169436e+44 
       60259.801802  1651971548326402.0  2407169891150758.0  3043276309594270.0  13332.140865732603   15773.53462229315   19250.18627429993  1.8911709548113466e+44  2.5221213670868664e+44  3.0967960770673157e+44 
       60260.959773  1682337298567964.0  2446282447183416.0  3094685847387862.5   13248.79382604971  15660.497727013939  19098.814789672462   1.910159437137263e+44  2.5353741419147174e+44  3.1155557878918524e+44 
        60261.15118  1687356610067506.2  2452747563332679.0  3103183595086529.5  13235.502006332492  15641.972230995867  19074.002057786845   1.913084024840953e+44  2.5381570159170486e+44  3.1185389747890518e+44 
        60261.16905  1687825219347614.5  2453351154766444.0  3103976955576704.0  13234.261774592042  15640.245572765252   19071.68870853171  1.9133557811107442e+44  2.5384151746919015e+44   3.118816698737324e+44 
 60262.037812889816  1710606996206759.8  2482695186013439.0  3142546745854514.5  13172.967320696545  15556.677541938989  18959.814773240752  1.9263026997511197e+44  2.5506802033302153e+44  3.1277711288623246e+44 
        60262.11556  1712645777255520.0  2485417677836062.0  3145998423832015.5  13168.136687153801  15549.236038443392   18949.85378236494  1.9274371552156304e+44   2.551749275920338e+44  3.1281526422605755e+44 
       60263.126631  1739159333693890.5  2523160817663192.0  3190886156587432.0  13099.215801655817   15453.11984541812    18821.1861500382  1.9418233860120234e+44   2.561747150309701e+44   3.132825804311968e+44 
       60263.169039  1740271408811729.2  2524743902405838.0  3192768911577677.5  13096.306849952834  15449.111843538378  18815.822452190576   1.942411803063864e+44   2.562086025464582e+44      3.133003313981e+44 
       60265.115545  1791315100786468.8  2597406700698240.0  3273890510983668.5   12965.00338153547  15267.287809125626  18567.464643187508   1.968046170846236e+44   2.576169548578677e+44  3.1389223767250877e+44 
   60265.2488195409  1794809990919797.0  2602381820776501.0  3279444226472486.5   12956.10323100285  15254.985483641089  18549.552604977936  1.9697687865971592e+44   2.576795419648769e+44  3.1391619980384874e+44 
  60268.45982619198  1879012985632643.0  2722248252528022.0  3413250857897620.5  12780.844467136754  14968.153611508193   18129.18498314321  2.0143543860628793e+44  2.5912066120117362e+44  3.1416404069198047e+44 
       60269.905875  1916933069072787.8  2772665473102101.0  3473509506010900.0  12707.273513236098  14842.064170003994  17946.308938807237  2.0275589175496537e+44  2.5981167931211815e+44  3.1406034858086914e+44 
  60271.67083284307  1963215980345679.8  2830178286628383.0  3547057489323057.0  12623.906071610656  14672.672298212274  17740.530784619274  2.0468090578051805e+44  2.6049948837552203e+44  3.1399902858249426e+44 
       60272.843514  1993967478547578.8  2867593050903570.0  3595924568216207.5  12568.725732138146  14563.661345479992  17608.094020740547  2.0570391449839897e+44  2.6086337105527446e+44   3.139091043017585e+44 
       60274.092154  2026710863642322.0  2907431306160213.5  3647956946351032.5  12476.302273761368  14453.400364963009  17466.125823653998   2.066993034566028e+44  2.6100383183591782e+44  3.1370959988745304e+44 
 60274.881839494155  2047418975058717.0  2932626472332015.0  3680324677103745.0  12416.430353610203   14384.46716975649   17375.23853214373   2.072787469899451e+44   2.609662780723203e+44  3.1352762628564653e+44 
       60275.859136  2073046854866058.2  2963807427340096.0  3719828062402214.0  12346.858952040157   14299.93872238918   17263.86177331561    2.07943758032972e+44   2.607452442019656e+44   3.132440815158613e+44 
       60277.139891  2106632399280043.2  3006632304580264.5  3769398962589142.0  12265.630123420957  14200.318383050188  17119.814254289242   2.087281674277042e+44  2.6039918475714647e+44  3.1278131215203222e+44 
  60278.09284614524  2131621969771753.5  3038509292503105.0  3805944841484296.5  12211.789643388662  14128.429566455408  17010.621225073915   2.092478433929213e+44  2.6009775589763094e+44   3.123978463657307e+44 
       60278.797519  2150100774430562.2  3062100485382302.0  3834377925818926.0  12175.181467216991  14075.628855136409  16930.068412759592  2.0962530858394186e+44  2.5985048728767935e+44   3.120883527762348e+44 
  60281.30385279632  2215824964484599.8  3152388721272875.0  3938360127945653.5  12045.953650333431  13888.361299076738  16649.276393883214  2.1080181981953856e+44  2.5881967907359673e+44   3.107529252934879e+44 
       60281.894289  2231308114144278.0  3173728620193902.0  3965202445050696.0  12015.712936008456  13842.512993834305   16588.31418041362  2.1108910809461092e+44  2.5854307246628913e+44  3.1038103605681097e+44 
       60284.147013  2290453783191202.5  3255147920292991.0  4067615426471937.5   11867.23454287644  13667.475598743353  16367.652776646071  2.1205607676073326e+44  2.5802056892163684e+44  3.0879002393475875e+44 
  60284.51485944741  2300229264618065.5  3268442846920413.0  4084338403358670.0  11841.342698878052  13639.208930732722  16332.054454434356  2.1213186883954542e+44   2.578186653087661e+44    3.08486111287454e+44 
       60284.828746  2308570767401694.0  3279787522709579.0  4098608264060147.5  11819.348890683155  13615.156555293906  16301.742351465795  2.1219247015625772e+44    2.57636312217408e+44  3.0815470862567038e+44 
 60287.725866098495  2385561435420601.5  3382185622835994.5  4230254836949875.0  11633.168714082296   13396.04001762689  16021.439834112589   2.122355677407692e+44  2.5596423036569658e+44  3.0537965340338583e+44 
       60290.808699  2466117422797211.5  3488085617628801.0  4365543509825470.0  11448.341191418092  13163.863479781907  15725.790280920335   2.124741155833503e+44  2.5409265449421276e+44  3.0226038343549767e+44 
  60290.93687274958  2469449888446565.0  3492326880095562.0  4371109725883045.5   11440.75126640895  13154.314737182842  15713.354729026134  2.1244544356178833e+44  2.5399299720843268e+44   3.021030441897407e+44 
       60291.122661  2474280307815577.0  3498474603290393.0  4379177973446779.0  11429.768075809914  13140.491781719567  15695.360548952287  2.1240277559668933e+44  2.5384765923758834e+44  3.0187353913210305e+44 
       60291.124224  2474320945183371.0  3498526322876102.0  4379245850026150.5  11429.675755076214  13140.375594092411  15695.209305409102  2.1240241086132066e+44  2.5384643516219877e+44   3.018718453256895e+44 
  60294.14787940067  2553477109476020.5  3603659118592880.0  4508033089898389.0  11232.666568856625  12918.549263127847  15405.663088941517  2.1150696749902882e+44  2.5135946060614985e+44   2.982322318495005e+44 
  60297.35888605175  2638080679410658.5  3714324977541405.0  4643645157824589.0  11040.379825289625  12696.744016355136  15107.808572062982  2.1015526351604785e+44  2.4929004791298452e+44   2.939079925886083e+44 
       60298.402814  2665824667512197.5  3749858619676151.0  4687360998941364.0  10979.187343801288  12628.662816309312  15014.617668889372   2.096323963992177e+44   2.486824621884704e+44    2.92431127143639e+44 
 60300.569892702835  2724370230779213.0  3824474333044661.0  4778110239268949.0  10853.657293663424  12484.753394911015  14822.650938705634  2.0817565421481897e+44  2.4654549680204947e+44  2.9034528807527004e+44 
       60302.368752  2773051960100614.0  3886418704766999.0  4853439812883699.0  10751.028371992941  12373.266738069646   14664.58674019569   2.067526933343835e+44  2.4462727146719954e+44  2.8806340368273593e+44 
  60303.78089935392  2811850523739693.0  3935046510596890.5  4912575320713308.0   10671.38983647198  12286.698735827456   14541.83862032584   2.055771097038802e+44  2.4306222686548513e+44   2.858915695677646e+44 
  60306.99190600501  2897554460235623.5  4045618688149119.5  5047040402157668.0  10493.322560471332  12090.550479662874   14266.90366480382  2.0310730096254835e+44   2.394912522167661e+44  2.8087379626471734e+44 
       60309.049711  2952240415884903.0  4116479948806111.5  5133213663790248.0  10381.284980764754  11960.002260224788  14093.664493319651    2.01386355554916e+44  2.3683641456687608e+44  2.7837047584051917e+44 
       60310.063611  2979184703884819.5  4151393962697068.0  5175672045503671.0  10326.669560609198  11893.200103874795    14009.1370781488  2.0049110964452302e+44   2.353502887206725e+44  2.7641877034137145e+44 
  60310.20291265609  2982886631037966.5  4156190865701098.0  5181505483601723.0  10319.190609459698  11884.055586625596  13997.563060957998   2.003742100440208e+44  2.3514470026595087e+44    2.76141754445717e+44 
 60313.413919307175  3068059715882889.0  4266763043253328.0  5315970565046081.0  10148.739849411597  11693.556130649456  13733.646406810092  1.9763001736226327e+44  2.3076307610323312e+44  2.6908037590326416e+44 
  60316.62492595826  3151925582612754.5  4377335220805557.0  5452025192348074.0    9981.79459138538  11497.271598764855  13474.921302307823   1.940276024816812e+44  2.2683289701287117e+44   2.630412810188483e+44 
  60319.83593260935  3235791449342620.0  4491195683290208.0  5602895956445983.0   9824.249455955505  11296.625443742734  13221.226058798044  1.9107452437408598e+44   2.220550139331407e+44   2.569879759487483e+44 
  60323.04693926043  3320624733053670.5  4609924578859124.0  5749499933618622.0   9669.365354334122  11100.042588342552  12972.417883894077  1.8815619310419225e+44  2.1712408812723084e+44   2.505274602722396e+44 
 60326.257945911515  3405537303980226.5  4728620946476305.0  5888264823970863.0   9521.909446751219  10896.369049846231  12728.369308360974   1.846310699649826e+44  2.1219237916790498e+44   2.439231910742501e+44 
   60329.4689525626  3490449874906781.5  4843957471974728.0  6025166415000194.0   9377.042753817772  10695.524052995119   12488.92174934207    1.81099644999946e+44  2.0695901571113936e+44   2.376112937869668e+44 
  60332.67995921369  3575246573034813.5  4956834309088726.0  6162068006029525.0    9226.19833665571  10498.952812190186  12254.020058639748  1.7755603546814715e+44  2.0160830585460682e+44   2.313746126852216e+44 
 60335.890965864775  3659313469488855.5  5066162036085112.0  6298969597058858.0   9068.537149226324  10317.821307455946   12023.53678452518  1.7394980128091881e+44  1.9666447004040733e+44  2.2546990053682882e+44 
 60339.101972515855  3743380365942707.5  5172099389768902.0  6435871188087879.0   8913.890363912935  10139.469995905522  11797.384922930149  1.6948967696535485e+44  1.9183325953395107e+44  2.1951680290231054e+44 
  60342.31297916694  3827447262396750.0  5278036743452932.0  6572772779117210.0   8763.453581315858   9965.663076245064  11575.491769955113  1.6519178712982593e+44   1.872853056333568e+44  2.1353645403125455e+44 
  60345.52398581803  3911514158850792.5  5384175978776481.0  6709674370146542.0   8612.694515863837   9797.915358642113   11363.82407783789  1.6111768913375827e+44  1.8198641768846203e+44  2.0797234679429473e+44 
 60348.734992469115  3992436164370861.0  5497785260223546.0  6852562898784718.0   8468.002604828076   9629.530859483228  11159.626233423398  1.5728387131022236e+44  1.7695371010719178e+44  2.0223751673737384e+44 
 60351.945999120195  4073236041727830.5  5612547826215392.0  6993646471759722.0   8327.799076416766   9463.755288918474  10959.106726156273  1.5280799880439112e+44  1.7190585802587343e+44  1.9634905723729273e+44 
  60355.15700577128  4154035919084984.0  5727310392207500.0  7134730044735046.0   8191.160561951256   9300.640377013846  10762.224539863044  1.4821129313475029e+44  1.6667184132900455e+44  1.8979957498526236e+44 
  60358.36801242237  4234835796442136.5  5842072958199606.0  7280023111241801.0   8053.377903187446   9138.390345475516  10568.911500418995  1.4350615240568497e+44  1.6176174216365098e+44  1.8397373184269005e+44 
 60361.579019073455  4315635673799289.0  5956835524191714.0  7393834375800338.0   7914.025439852154   8974.883311708545  10379.154465706715   1.394461847195492e+44  1.5659180314594165e+44   1.779122448797277e+44 
  60364.79002572454  4396435551156442.5  6071598090183821.0  7466371121265271.0   7809.896151440991   8852.685406922383  10192.909736886353  1.3550215759544394e+44  1.5152692960300037e+44  1.7206609707463917e+44 
  60368.00103237562  4477235428513412.5  6186360656175668.0  7546104615085597.0   7691.261434777706   8703.353422038945  10007.731689359149  1.3158622817955833e+44  1.4606725134375455e+44  1.6586494537163904e+44 
  60371.21203902671  4558035305870565.0  6285480509116164.0  7646273511838383.0   7567.364366024531   8551.584229020456   9816.201975542492  1.2708247685920832e+44  1.4080150377721158e+44  1.5967561047787348e+44 
 60374.423045677795  4637548020161282.0  6390336644751076.0  7745413084848461.0   7484.549281988479   8399.056093854804   9639.059842836787  1.2277518765014186e+44  1.3587652862957087e+44     1.5358313899173e+44 
  60377.63405232888  4709366743068597.0  6387000819446370.0  7817892694409217.0   7357.699251955693   8269.224810972206   9465.696301508533  1.1859264777760209e+44  1.3077270971963223e+44   1.478146486001154e+44 
  60380.84505897996  4790302718684561.0  6491720938543173.0  7875327399347487.0   7275.391870231473   8124.584791362055   9294.335913885903  1.1479004816324705e+44  1.2619464946129808e+44  1.4262283414297597e+44 
  60384.05606563105  4871238694300709.0  6546242457246430.0  7833167923032045.0    7193.92088428784   8052.307287392045   9131.166615498605   1.108721963298688e+44  1.2162698010908073e+44  1.3731681072329198e+44 
 60387.267072282135  4918940845204058.0  6511669084492592.0  7875927261675751.0   7136.013951308651   7997.184331546601   8987.205511934439  1.0712263232271665e+44  1.1707365201232446e+44  1.3227244747038095e+44 
  60390.47807893322  4941712828911544.0  6470511195373755.0  7933204322350222.0   7101.276230563353   7920.136715931411   8879.808770554624   1.032293809325836e+44  1.1270866039745945e+44  1.2728242352824243e+44 
  60393.68908558431  4964838860564581.0  6459969721256688.0  7963432943279761.0   7101.276230563353    7871.96983367836   8879.808770554624    9.95387377913667e+43  1.0857698355288267e+44  1.2242260426831304e+44 
  60396.90009223539  4914108159813878.0  6527983529670763.0  7820337820090588.0  7025.3153365884855   7786.098687010797   8879.808770554624    9.59887535612884e+43  1.0464328142930685e+44  1.1761775679210697e+44 
 60400.111098886475  4923000030922643.0  6435864376766012.0  7742766832876336.0   6961.061955681025   7749.329328511951   8854.419850886146   9.249440097864675e+43  1.0078714727927797e+44  1.1296478558300288e+44 
